DateID,Date,Year,Quarter,Month,MonthName,Week,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter
20230314,2023-03-14,2023,Q1,3,March,11,Tuesday,False,2022,FQ4
20230315,2023-03-15,2023,Q1,3,March,11,Wednesday,False,2022,FQ4
20230316,2023-03-16,2023,Q1,3,March,11,Thursday,False,2022,FQ4
20230317,2023-03-17,2023,Q1,3,March,11,Friday,False,2022,FQ4
20230318,2023-03-18,2023,Q1,3,March,11,Saturday,True,2022,FQ4
20230319,2023-03-19,2023,Q1,3,March,11,Sunday,True,2022,FQ4
20230320,2023-03-20,2023,Q1,3,March,12,Monday,False,2022,FQ4
20230321,2023-03-21,2023,Q1,3,March,12,Tuesday,False,2022,FQ4
20230322,2023-03-22,2023,Q1,3,March,12,Wednesday,False,2022,FQ4
20230323,2023-03-23,2023,Q1,3,March,12,Thursday,False,2022,FQ4
20230324,2023-03-24,2023,Q1,3,March,12,Friday,False,2022,FQ4
20230325,2023-03-25,2023,Q1,3,March,12,Saturday,True,2022,FQ4
20230326,2023-03-26,2023,Q1,3,March,12,Sunday,True,2022,FQ4
20230327,2023-03-27,2023,Q1,3,March,13,Monday,False,2022,FQ4
20230328,2023-03-28,2023,Q1,3,March,13,Tuesday,False,2022,FQ4
20230329,2023-03-29,2023,Q1,3,March,13,Wednesday,False,2022,FQ4
20230330,2023-03-30,2023,Q1,3,March,13,Thursday,False,2022,FQ4
20230331,2023-03-31,2023,Q1,3,March,13,Friday,False,2022,FQ4
20230401,2023-04-01,2023,Q2,4,April,13,Saturday,True,2023,FQ1
20230402,2023-04-02,2023,Q2,4,April,13,Sunday,True,2023,FQ1
20230403,2023-04-03,2023,Q2,4,April,14,Monday,False,2023,FQ1
20230404,2023-04-04,2023,Q2,4,April,14,Tuesday,False,2023,FQ1
20230405,2023-04-05,2023,Q2,4,April,14,Wednesday,False,2023,FQ1
20230406,2023-04-06,2023,Q2,4,April,14,Thursday,False,2023,FQ1
20230407,2023-04-07,2023,Q2,4,April,14,Friday,False,2023,FQ1
20230408,2023-04-08,2023,Q2,4,April,14,Saturday,True,2023,FQ1
20230409,2023-04-09,2023,Q2,4,April,14,Sunday,True,2023,FQ1
20230410,2023-04-10,2023,Q2,4,April,15,Monday,False,2023,FQ1
20230411,2023-04-11,2023,Q2,4,April,15,Tuesday,False,2023,FQ1
20230412,2023-04-12,2023,Q2,4,April,15,Wednesday,False,2023,FQ1
20230413,2023-04-13,2023,Q2,4,April,15,Thursday,False,2023,FQ1
20230414,2023-04-14,2023,Q2,4,April,15,Friday,False,2023,FQ1
20230415,2023-04-15,2023,Q2,4,April,15,Saturday,True,2023,FQ1
20230416,2023-04-16,2023,Q2,4,April,15,Sunday,True,2023,FQ1
20230417,2023-04-17,2023,Q2,4,April,16,Monday,False,2023,FQ1
20230418,2023-04-18,2023,Q2,4,April,16,Tuesday,False,2023,FQ1
20230419,2023-04-19,2023,Q2,4,April,16,Wednesday,False,2023,FQ1
20230420,2023-04-20,2023,Q2,4,April,16,Thursday,False,2023,FQ1
20230421,2023-04-21,2023,Q2,4,April,16,Friday,False,2023,FQ1
20230422,2023-04-22,2023,Q2,4,April,16,Saturday,True,2023,FQ1
20230423,2023-04-23,2023,Q2,4,April,16,Sunday,True,2023,FQ1
20230424,2023-04-24,2023,Q2,4,April,17,Monday,False,2023,FQ1
20230425,2023-04-25,2023,Q2,4,April,17,Tuesday,False,2023,FQ1
20230426,2023-04-26,2023,Q2,4,April,17,Wednesday,False,2023,FQ1
20230427,2023-04-27,2023,Q2,4,April,17,Thursday,False,2023,FQ1
20230428,2023-04-28,2023,Q2,4,April,17,Friday,False,2023,FQ1
20230429,2023-04-29,2023,Q2,4,April,17,Saturday,True,2023,FQ1
20230430,2023-04-30,2023,Q2,4,April,17,Sunday,True,2023,FQ1
20230501,2023-05-01,2023,Q2,5,May,18,Monday,False,2023,FQ1
20230502,2023-05-02,2023,Q2,5,May,18,Tuesday,False,2023,FQ1
20230503,2023-05-03,2023,Q2,5,May,18,Wednesday,False,2023,FQ1
20230504,2023-05-04,2023,Q2,5,May,18,Thursday,False,2023,FQ1
20230505,2023-05-05,2023,Q2,5,May,18,Friday,False,2023,FQ1
20230506,2023-05-06,2023,Q2,5,May,18,Saturday,True,2023,FQ1
20230507,2023-05-07,2023,Q2,5,May,18,Sunday,True,2023,FQ1
20230508,2023-05-08,2023,Q2,5,May,19,Monday,False,2023,FQ1
20230509,2023-05-09,2023,Q2,5,May,19,Tuesday,False,2023,FQ1
20230510,2023-05-10,2023,Q2,5,May,19,Wednesday,False,2023,FQ1
20230511,2023-05-11,2023,Q2,5,May,19,Thursday,False,2023,FQ1
20230512,2023-05-12,2023,Q2,5,May,19,Friday,False,2023,FQ1
20230513,2023-05-13,2023,Q2,5,May,19,Saturday,True,2023,FQ1
20230514,2023-05-14,2023,Q2,5,May,19,Sunday,True,2023,FQ1
20230515,2023-05-15,2023,Q2,5,May,20,Monday,False,2023,FQ1
20230516,2023-05-16,2023,Q2,5,May,20,Tuesday,False,2023,FQ1
20230517,2023-05-17,2023,Q2,5,May,20,Wednesday,False,2023,FQ1
20230518,2023-05-18,2023,Q2,5,May,20,Thursday,False,2023,FQ1
20230519,2023-05-19,2023,Q2,5,May,20,Friday,False,2023,FQ1
20230520,2023-05-20,2023,Q2,5,May,20,Saturday,True,2023,FQ1
20230521,2023-05-21,2023,Q2,5,May,20,Sunday,True,2023,FQ1
20230522,2023-05-22,2023,Q2,5,May,21,Monday,False,2023,FQ1
20230523,2023-05-23,2023,Q2,5,May,21,Tuesday,False,2023,FQ1
20230524,2023-05-24,2023,Q2,5,May,21,Wednesday,False,2023,FQ1
20230525,2023-05-25,2023,Q2,5,May,21,Thursday,False,2023,FQ1
20230526,2023-05-26,2023,Q2,5,May,21,Friday,False,2023,FQ1
20230527,2023-05-27,2023,Q2,5,May,21,Saturday,True,2023,FQ1
20230528,2023-05-28,2023,Q2,5,May,21,Sunday,True,2023,FQ1
20230529,2023-05-29,2023,Q2,5,May,22,Monday,False,2023,FQ1
20230530,2023-05-30,2023,Q2,5,May,22,Tuesday,False,2023,FQ1
20230531,2023-05-31,2023,Q2,5,May,22,Wednesday,False,2023,FQ1
20230601,2023-06-01,2023,Q2,6,June,22,Thursday,False,2023,FQ1
20230602,2023-06-02,2023,Q2,6,June,22,Friday,False,2023,FQ1
20230603,2023-06-03,2023,Q2,6,June,22,Saturday,True,2023,FQ1
20230604,2023-06-04,2023,Q2,6,June,22,Sunday,True,2023,FQ1
20230605,2023-06-05,2023,Q2,6,June,23,Monday,False,2023,FQ1
20230606,2023-06-06,2023,Q2,6,June,23,Tuesday,False,2023,FQ1
20230607,2023-06-07,2023,Q2,6,June,23,Wednesday,False,2023,FQ1
20230608,2023-06-08,2023,Q2,6,June,23,Thursday,False,2023,FQ1
20230609,2023-06-09,2023,Q2,6,June,23,Friday,False,2023,FQ1
20230610,2023-06-10,2023,Q2,6,June,23,Saturday,True,2023,FQ1
20230611,2023-06-11,2023,Q2,6,June,23,Sunday,True,2023,FQ1
20230612,2023-06-12,2023,Q2,6,June,24,Monday,False,2023,FQ1
20230613,2023-06-13,2023,Q2,6,June,24,Tuesday,False,2023,FQ1
20230614,2023-06-14,2023,Q2,6,June,24,Wednesday,False,2023,FQ1
20230615,2023-06-15,2023,Q2,6,June,24,Thursday,False,2023,FQ1
20230616,2023-06-16,2023,Q2,6,June,24,Friday,False,2023,FQ1
20230617,2023-06-17,2023,Q2,6,June,24,Saturday,True,2023,FQ1
20230618,2023-06-18,2023,Q2,6,June,24,Sunday,True,2023,FQ1
20230619,2023-06-19,2023,Q2,6,June,25,Monday,False,2023,FQ1
20230620,2023-06-20,2023,Q2,6,June,25,Tuesday,False,2023,FQ1
20230621,2023-06-21,2023,Q2,6,June,25,Wednesday,False,2023,FQ1
20230622,2023-06-22,2023,Q2,6,June,25,Thursday,False,2023,FQ1
20230623,2023-06-23,2023,Q2,6,June,25,Friday,False,2023,FQ1
20230624,2023-06-24,2023,Q2,6,June,25,Saturday,True,2023,FQ1
20230625,2023-06-25,2023,Q2,6,June,25,Sunday,True,2023,FQ1
20230626,2023-06-26,2023,Q2,6,June,26,Monday,False,2023,FQ1
20230627,2023-06-27,2023,Q2,6,June,26,Tuesday,False,2023,FQ1
20230628,2023-06-28,2023,Q2,6,June,26,Wednesday,False,2023,FQ1
20230629,2023-06-29,2023,Q2,6,June,26,Thursday,False,2023,FQ1
20230630,2023-06-30,2023,Q2,6,June,26,Friday,False,2023,FQ1
20230701,2023-07-01,2023,Q3,7,July,26,Saturday,True,2023,FQ2
20230702,2023-07-02,2023,Q3,7,July,26,Sunday,True,2023,FQ2
20230703,2023-07-03,2023,Q3,7,July,27,Monday,False,2023,FQ2
20230704,2023-07-04,2023,Q3,7,July,27,Tuesday,False,2023,FQ2
20230705,2023-07-05,2023,Q3,7,July,27,Wednesday,False,2023,FQ2
20230706,2023-07-06,2023,Q3,7,July,27,Thursday,False,2023,FQ2
20230707,2023-07-07,2023,Q3,7,July,27,Friday,False,2023,FQ2
20230708,2023-07-08,2023,Q3,7,July,27,Saturday,True,2023,FQ2
20230709,2023-07-09,2023,Q3,7,July,27,Sunday,True,2023,FQ2
20230710,2023-07-10,2023,Q3,7,July,28,Monday,False,2023,FQ2
20230711,2023-07-11,2023,Q3,7,July,28,Tuesday,False,2023,FQ2
20230712,2023-07-12,2023,Q3,7,July,28,Wednesday,False,2023,FQ2
20230713,2023-07-13,2023,Q3,7,July,28,Thursday,False,2023,FQ2
20230714,2023-07-14,2023,Q3,7,July,28,Friday,False,2023,FQ2
20230715,2023-07-15,2023,Q3,7,July,28,Saturday,True,2023,FQ2
20230716,2023-07-16,2023,Q3,7,July,28,Sunday,True,2023,FQ2
20230717,2023-07-17,2023,Q3,7,July,29,Monday,False,2023,FQ2
20230718,2023-07-18,2023,Q3,7,July,29,Tuesday,False,2023,FQ2
20230719,2023-07-19,2023,Q3,7,July,29,Wednesday,False,2023,FQ2
20230720,2023-07-20,2023,Q3,7,July,29,Thursday,False,2023,FQ2
20230721,2023-07-21,2023,Q3,7,July,29,Friday,False,2023,FQ2
20230722,2023-07-22,2023,Q3,7,July,29,Saturday,True,2023,FQ2
20230723,2023-07-23,2023,Q3,7,July,29,Sunday,True,2023,FQ2
20230724,2023-07-24,2023,Q3,7,July,30,Monday,False,2023,FQ2
20230725,2023-07-25,2023,Q3,7,July,30,Tuesday,False,2023,FQ2
20230726,2023-07-26,2023,Q3,7,July,30,Wednesday,False,2023,FQ2
20230727,2023-07-27,2023,Q3,7,July,30,Thursday,False,2023,FQ2
20230728,2023-07-28,2023,Q3,7,July,30,Friday,False,2023,FQ2
20230729,2023-07-29,2023,Q3,7,July,30,Saturday,True,2023,FQ2
20230730,2023-07-30,2023,Q3,7,July,30,Sunday,True,2023,FQ2
20230731,2023-07-31,2023,Q3,7,July,31,Monday,False,2023,FQ2
20230801,2023-08-01,2023,Q3,8,August,31,Tuesday,False,2023,FQ2
20230802,2023-08-02,2023,Q3,8,August,31,Wednesday,False,2023,FQ2
20230803,2023-08-03,2023,Q3,8,August,31,Thursday,False,2023,FQ2
20230804,2023-08-04,2023,Q3,8,August,31,Friday,False,2023,FQ2
20230805,2023-08-05,2023,Q3,8,August,31,Saturday,True,2023,FQ2
20230806,2023-08-06,2023,Q3,8,August,31,Sunday,True,2023,FQ2
20230807,2023-08-07,2023,Q3,8,August,32,Monday,False,2023,FQ2
20230808,2023-08-08,2023,Q3,8,August,32,Tuesday,False,2023,FQ2
20230809,2023-08-09,2023,Q3,8,August,32,Wednesday,False,2023,FQ2
20230810,2023-08-10,2023,Q3,8,August,32,Thursday,False,2023,FQ2
20230811,2023-08-11,2023,Q3,8,August,32,Friday,False,2023,FQ2
20230812,2023-08-12,2023,Q3,8,August,32,Saturday,True,2023,FQ2
20230813,2023-08-13,2023,Q3,8,August,32,Sunday,True,2023,FQ2
20230814,2023-08-14,2023,Q3,8,August,33,Monday,False,2023,FQ2
20230815,2023-08-15,2023,Q3,8,August,33,Tuesday,False,2023,FQ2
20230816,2023-08-16,2023,Q3,8,August,33,Wednesday,False,2023,FQ2
20230817,2023-08-17,2023,Q3,8,August,33,Thursday,False,2023,FQ2
20230818,2023-08-18,2023,Q3,8,August,33,Friday,False,2023,FQ2
20230819,2023-08-19,2023,Q3,8,August,33,Saturday,True,2023,FQ2
20230820,2023-08-20,2023,Q3,8,August,33,Sunday,True,2023,FQ2
20230821,2023-08-21,2023,Q3,8,August,34,Monday,False,2023,FQ2
20230822,2023-08-22,2023,Q3,8,August,34,Tuesday,False,2023,FQ2
20230823,2023-08-23,2023,Q3,8,August,34,Wednesday,False,2023,FQ2
20230824,2023-08-24,2023,Q3,8,August,34,Thursday,False,2023,FQ2
20230825,2023-08-25,2023,Q3,8,August,34,Friday,False,2023,FQ2
20230826,2023-08-26,2023,Q3,8,August,34,Saturday,True,2023,FQ2
20230827,2023-08-27,2023,Q3,8,August,34,Sunday,True,2023,FQ2
20230828,2023-08-28,2023,Q3,8,August,35,Monday,False,2023,FQ2
20230829,2023-08-29,2023,Q3,8,August,35,Tuesday,False,2023,FQ2
20230830,2023-08-30,2023,Q3,8,August,35,Wednesday,False,2023,FQ2
20230831,2023-08-31,2023,Q3,8,August,35,Thursday,False,2023,FQ2
20230901,2023-09-01,2023,Q3,9,September,35,Friday,False,2023,FQ2
20230902,2023-09-02,2023,Q3,9,September,35,Saturday,True,2023,FQ2
20230903,2023-09-03,2023,Q3,9,September,35,Sunday,True,2023,FQ2
20230904,2023-09-04,2023,Q3,9,September,36,Monday,False,2023,FQ2
20230905,2023-09-05,2023,Q3,9,September,36,Tuesday,False,2023,FQ2
20230906,2023-09-06,2023,Q3,9,September,36,Wednesday,False,2023,FQ2
20230907,2023-09-07,2023,Q3,9,September,36,Thursday,False,2023,FQ2
20230908,2023-09-08,2023,Q3,9,September,36,Friday,False,2023,FQ2
20230909,2023-09-09,2023,Q3,9,September,36,Saturday,True,2023,FQ2
20230910,2023-09-10,2023,Q3,9,September,36,Sunday,True,2023,FQ2
20230911,2023-09-11,2023,Q3,9,September,37,Monday,False,2023,FQ2
20230912,2023-09-12,2023,Q3,9,September,37,Tuesday,False,2023,FQ2
20230913,2023-09-13,2023,Q3,9,September,37,Wednesday,False,2023,FQ2
20230914,2023-09-14,2023,Q3,9,September,37,Thursday,False,2023,FQ2
20230915,2023-09-15,2023,Q3,9,September,37,Friday,False,2023,FQ2
20230916,2023-09-16,2023,Q3,9,September,37,Saturday,True,2023,FQ2
20230917,2023-09-17,2023,Q3,9,September,37,Sunday,True,2023,FQ2
20230918,2023-09-18,2023,Q3,9,September,38,Monday,False,2023,FQ2
20230919,2023-09-19,2023,Q3,9,September,38,Tuesday,False,2023,FQ2
20230920,2023-09-20,2023,Q3,9,September,38,Wednesday,False,2023,FQ2
20230921,2023-09-21,2023,Q3,9,September,38,Thursday,False,2023,FQ2
20230922,2023-09-22,2023,Q3,9,September,38,Friday,False,2023,FQ2
20230923,2023-09-23,2023,Q3,9,September,38,Saturday,True,2023,FQ2
20230924,2023-09-24,2023,Q3,9,September,38,Sunday,True,2023,FQ2
20230925,2023-09-25,2023,Q3,9,September,39,Monday,False,2023,FQ2
20230926,2023-09-26,2023,Q3,9,September,39,Tuesday,False,2023,FQ2
20230927,2023-09-27,2023,Q3,9,September,39,Wednesday,False,2023,FQ2
20230928,2023-09-28,2023,Q3,9,September,39,Thursday,False,2023,FQ2
20230929,2023-09-29,2023,Q3,9,September,39,Friday,False,2023,FQ2
20230930,2023-09-30,2023,Q3,9,September,39,Saturday,True,2023,FQ2
20231001,2023-10-01,2023,Q4,10,October,39,Sunday,True,2023,FQ3
20231002,2023-10-02,2023,Q4,10,October,40,Monday,False,2023,FQ3
20231003,2023-10-03,2023,Q4,10,October,40,Tuesday,False,2023,FQ3
20231004,2023-10-04,2023,Q4,10,October,40,Wednesday,False,2023,FQ3
20231005,2023-10-05,2023,Q4,10,October,40,Thursday,False,2023,FQ3
20231006,2023-10-06,2023,Q4,10,October,40,Friday,False,2023,FQ3
20231007,2023-10-07,2023,Q4,10,October,40,Saturday,True,2023,FQ3
20231008,2023-10-08,2023,Q4,10,October,40,Sunday,True,2023,FQ3
20231009,2023-10-09,2023,Q4,10,October,41,Monday,False,2023,FQ3
20231010,2023-10-10,2023,Q4,10,October,41,Tuesday,False,2023,FQ3
20231011,2023-10-11,2023,Q4,10,October,41,Wednesday,False,2023,FQ3
20231012,2023-10-12,2023,Q4,10,October,41,Thursday,False,2023,FQ3
20231013,2023-10-13,2023,Q4,10,October,41,Friday,False,2023,FQ3
20231014,2023-10-14,2023,Q4,10,October,41,Saturday,True,2023,FQ3
20231015,2023-10-15,2023,Q4,10,October,41,Sunday,True,2023,FQ3
20231016,2023-10-16,2023,Q4,10,October,42,Monday,False,2023,FQ3
20231017,2023-10-17,2023,Q4,10,October,42,Tuesday,False,2023,FQ3
20231018,2023-10-18,2023,Q4,10,October,42,Wednesday,False,2023,FQ3
20231019,2023-10-19,2023,Q4,10,October,42,Thursday,False,2023,FQ3
20231020,2023-10-20,2023,Q4,10,October,42,Friday,False,2023,FQ3
20231021,2023-10-21,2023,Q4,10,October,42,Saturday,True,2023,FQ3
20231022,2023-10-22,2023,Q4,10,October,42,Sunday,True,2023,FQ3
20231023,2023-10-23,2023,Q4,10,October,43,Monday,False,2023,FQ3
20231024,2023-10-24,2023,Q4,10,October,43,Tuesday,False,2023,FQ3
20231025,2023-10-25,2023,Q4,10,October,43,Wednesday,False,2023,FQ3
20231026,2023-10-26,2023,Q4,10,October,43,Thursday,False,2023,FQ3
20231027,2023-10-27,2023,Q4,10,October,43,Friday,False,2023,FQ3
20231028,2023-10-28,2023,Q4,10,October,43,Saturday,True,2023,FQ3
20231029,2023-10-29,2023,Q4,10,October,43,Sunday,True,2023,FQ3
20231030,2023-10-30,2023,Q4,10,October,44,Monday,False,2023,FQ3
20231031,2023-10-31,2023,Q4,10,October,44,Tuesday,False,2023,FQ3
20231101,2023-11-01,2023,Q4,11,November,44,Wednesday,False,2023,FQ3
20231102,2023-11-02,2023,Q4,11,November,44,Thursday,False,2023,FQ3
20231103,2023-11-03,2023,Q4,11,November,44,Friday,False,2023,FQ3
20231104,2023-11-04,2023,Q4,11,November,44,Saturday,True,2023,FQ3
20231105,2023-11-05,2023,Q4,11,November,44,Sunday,True,2023,FQ3
20231106,2023-11-06,2023,Q4,11,November,45,Monday,False,2023,FQ3
20231107,2023-11-07,2023,Q4,11,November,45,Tuesday,False,2023,FQ3
20231108,2023-11-08,2023,Q4,11,November,45,Wednesday,False,2023,FQ3
20231109,2023-11-09,2023,Q4,11,November,45,Thursday,False,2023,FQ3
20231110,2023-11-10,2023,Q4,11,November,45,Friday,False,2023,FQ3
20231111,2023-11-11,2023,Q4,11,November,45,Saturday,True,2023,FQ3
20231112,2023-11-12,2023,Q4,11,November,45,Sunday,True,2023,FQ3
20231113,2023-11-13,2023,Q4,11,November,46,Monday,False,2023,FQ3
20231114,2023-11-14,2023,Q4,11,November,46,Tuesday,False,2023,FQ3
20231115,2023-11-15,2023,Q4,11,November,46,Wednesday,False,2023,FQ3
20231116,2023-11-16,2023,Q4,11,November,46,Thursday,False,2023,FQ3
20231117,2023-11-17,2023,Q4,11,November,46,Friday,False,2023,FQ3
20231118,2023-11-18,2023,Q4,11,November,46,Saturday,True,2023,FQ3
20231119,2023-11-19,2023,Q4,11,November,46,Sunday,True,2023,FQ3
20231120,2023-11-20,2023,Q4,11,November,47,Monday,False,2023,FQ3
20231121,2023-11-21,2023,Q4,11,November,47,Tuesday,False,2023,FQ3
20231122,2023-11-22,2023,Q4,11,November,47,Wednesday,False,2023,FQ3
20231123,2023-11-23,2023,Q4,11,November,47,Thursday,False,2023,FQ3
20231124,2023-11-24,2023,Q4,11,November,47,Friday,False,2023,FQ3
20231125,2023-11-25,2023,Q4,11,November,47,Saturday,True,2023,FQ3
20231126,2023-11-26,2023,Q4,11,November,47,Sunday,True,2023,FQ3
20231127,2023-11-27,2023,Q4,11,November,48,Monday,False,2023,FQ3
20231128,2023-11-28,2023,Q4,11,November,48,Tuesday,False,2023,FQ3
20231129,2023-11-29,2023,Q4,11,November,48,Wednesday,False,2023,FQ3
20231130,2023-11-30,2023,Q4,11,November,48,Thursday,False,2023,FQ3
20231201,2023-12-01,2023,Q4,12,December,48,Friday,False,2023,FQ3
20231202,2023-12-02,2023,Q4,12,December,48,Saturday,True,2023,FQ3
20231203,2023-12-03,2023,Q4,12,December,48,Sunday,True,2023,FQ3
20231204,2023-12-04,2023,Q4,12,December,49,Monday,False,2023,FQ3
20231205,2023-12-05,2023,Q4,12,December,49,Tuesday,False,2023,FQ3
20231206,2023-12-06,2023,Q4,12,December,49,Wednesday,False,2023,FQ3
20231207,2023-12-07,2023,Q4,12,December,49,Thursday,False,2023,FQ3
20231208,2023-12-08,2023,Q4,12,December,49,Friday,False,2023,FQ3
20231209,2023-12-09,2023,Q4,12,December,49,Saturday,True,2023,FQ3
20231210,2023-12-10,2023,Q4,12,December,49,Sunday,True,2023,FQ3
20231211,2023-12-11,2023,Q4,12,December,50,Monday,False,2023,FQ3
20231212,2023-12-12,2023,Q4,12,December,50,Tuesday,False,2023,FQ3
20231213,2023-12-13,2023,Q4,12,December,50,Wednesday,False,2023,FQ3
20231214,2023-12-14,2023,Q4,12,December,50,Thursday,False,2023,FQ3
20231215,2023-12-15,2023,Q4,12,December,50,Friday,False,2023,FQ3
20231216,2023-12-16,2023,Q4,12,December,50,Saturday,True,2023,FQ3
20231217,2023-12-17,2023,Q4,12,December,50,Sunday,True,2023,FQ3
20231218,2023-12-18,2023,Q4,12,December,51,Monday,False,2023,FQ3
20231219,2023-12-19,2023,Q4,12,December,51,Tuesday,False,2023,FQ3
20231220,2023-12-20,2023,Q4,12,December,51,Wednesday,False,2023,FQ3
20231221,2023-12-21,2023,Q4,12,December,51,Thursday,False,2023,FQ3
20231222,2023-12-22,2023,Q4,12,December,51,Friday,False,2023,FQ3
20231223,2023-12-23,2023,Q4,12,December,51,Saturday,True,2023,FQ3
20231224,2023-12-24,2023,Q4,12,December,51,Sunday,True,2023,FQ3
20231225,2023-12-25,2023,Q4,12,December,52,Monday,False,2023,FQ3
20231226,2023-12-26,2023,Q4,12,December,52,Tuesday,False,2023,FQ3
20231227,2023-12-27,2023,Q4,12,December,52,Wednesday,False,2023,FQ3
20231228,2023-12-28,2023,Q4,12,December,52,Thursday,False,2023,FQ3
20231229,2023-12-29,2023,Q4,12,December,52,Friday,False,2023,FQ3
20231230,2023-12-30,2023,Q4,12,December,52,Saturday,True,2023,FQ3
20231231,2023-12-31,2023,Q4,12,December,52,Sunday,True,2023,FQ3
